Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
54626223,"Harlem Shuffle (Ray Carney, #1)",Colson Whitehead,"Whitehead, Colson",,"=""0385545134""","=""9780385545136""",0,3.73,Doubleday,Hardcover,318,2021,2021,,2022/08/14,to-read,to-read (#8),to-read,,,,0,0
54860610,Somebody's Daughter,Ashley C. Ford,"Ford, Ashley C.",,"=""1250305977""","=""9781250305978""",0,4.02,Flatiron Books: An Oprah Book,Hardcover,224,2021,2021,,2022/08/14,to-read,to-read (#7),to-read,,,,0,0
54814676,Crying in H Mart,Michelle Zauner,"Zauner, Michelle",,"=""0525657746""","=""9780525657743""",0,4.23,Knopf,Hardcover,256,2021,2021,,2022/08/14,to-read,to-read (#6),to-read,,,,0,0
55711622,¡Hola Papi!: How to Come Out in a Walmart Parking Lot and Other Life Lessons,John Paul Brammer,"Brammer, John Paul",,"=""1982141492""","=""9781982141493""",0,4.04,Simon & Schuster,Hardcover,214,2021,2021,,2022/08/14,to-read,to-read (#5),to-read,,,,0,0
37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"Carreyrou, John",,"=""""","=""""",4,4.40,Knopf,Hardcover,339,2018,2018,2022/04/11,2022/07/26,,,read,,,,1,0
33931335,Bit by Bit: Social Research in the Digital Age,Matthew J. Salganik,"Salganik, Matthew J.",,"=""0691158649""","=""9780691158648""",0,4.09,Princeton University Press,Hardcover,448,2017,,2021/01/01,2022/08/07,,,read,,,,1,0
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian  Christian,"Christian, Brian",Tom  Griffiths,"=""1627790365""","=""9781627790369""",0,4.12,Henry Holt and Co.,Hardcover,368,2016,2016,,2022/08/07,to-read,to-read (#4),to-read,,,,0,0
10965,"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,"Gabaldon, Diana",,"=""0385340397""","=""9780385340397""",0,4.44,Bantam Books,Paperback,1008,2014,2005,,2022/08/07,to-read,to-read (#3),to-read,,,,0,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",0,4.31,Tor,Mass Market Paperback,324,2004,1985,,2022/08/07,to-read,to-read (#2),to-read,,,,0,0
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1501139231""","=""9781501139239""",0,4.39,Atria Books,Hardcover,389,2017,2017,,2022/08/07,to-read,to-read (#1),to-read,,,,0,0
